,x_xsec_0,y_xsec_0,x_xsec_rot_0,y_xsec_rot_0,x_xsec_1,y_xsec_1,x_xsec_rot_1,y_xsec_rot_1,x_xsec_2,y_xsec_2,x_xsec_rot_2,y_xsec_rot_2,x_xsec_3,y_xsec_3,x_xsec_rot_3,y_xsec_rot_3,x_xsec_4,y_xsec_4,x_xsec_rot_4,y_xsec_rot_4,x_xsec_5,y_xsec_5,x_xsec_rot_5,y_xsec_rot_5,x_xsec_6,y_xsec_6,x_xsec_rot_6,y_xsec_rot_6,x_xsec_7,y_xsec_7,x_xsec_rot_7,y_xsec_rot_7,x_xsec_8,y_xsec_8,x_xsec_rot_8,y_xsec_rot_8,x_xsec_9,y_xsec_9,x_xsec_rot_9,y_xsec_rot_9
10,-21.476350784301758,10.399299621582031,-0.025271393358707428,0.8612433671951294,-137.7169952392578,0.0,70.32738494873047,1.674369928878443e-33,42.480037689208984,0.0,19.294050216674805,-2.4396912298511364e-34,94.43316650390625,-10.617976188659668,23.34998321533203,-22.974014282226562,70.39631652832031,0.0,-24.834320068359375,3.2404878023879443e-35,-42.940364837646484,-0.0,10.599448204040527,3.08225861459235e-36,20.773069381713867,-4.104244232177734,28.010698318481445,-39.89982223510742,23.516849517822266,-86.59285736083984,10.64696979522705,-11.768012046813965,-15.454580307006836,-0.0,20.14551544189453,-1.9269079924213185e-34,20.873416900634766,-0.0,-20.95796775817871,5.676363003705397e-39
11,-21.40459632873535,10.399299621582031,-0.025271393358707428,0.8612433671951294,92.30561065673828,-0.0,67.51866912841797,9.328855411240141e-33,213.6956787109375,-0.0,-9.2595796585083,6.052056175095564e-33,2.0244438648223877,-0.9857568144798279,-4.99129581451416,7.013238430023193,21.722152709960938,-0.0,1.187747836112976,1.972701992169241e-34,-56.1537971496582,0.0,13.989770889282227,-7.60709287917328e-37,16.184091567993164,-24.218734741210938,-19.110015869140625,-42.657474517822266,8.915594100952148,80.4026107788086,38.65763473510742,-3.130990743637085,-157.1548614501953,0.0,-7.442885398864746,-1.0078365303003817e-33,120.35243225097656,0.0,-51.669734954833984,2.4910455819055e-35
12,-4.13623571395874,10.399299621582031,-0.025271393358707428,0.8612433671951294,63.62725830078125,0.0,26.987350463867188,-2.553138171281896e-32,221.35552978515625,0.0,-33.88755798339844,-6.049858588406701e-32,0.002389576518908143,0.6025201678276062,-6.186435699462891,-3.6746559143066406,11.465601921081543,0.0,15.580907821655273,-9.143032529578185e-33,52.313377380371094,-0.0,53.379669189453125,4.5487829387281586e-34,35.35193634033203,27.501331329345703,30.078874588012695,-18.760374069213867,7.5530805587768555,23.4226016998291,-7.354111671447754,36.2203369140625,10.625401496887207,-0.0,26.41171646118164,4.8010050881642505e-33,-45.53756332397461,-0.0,6.650920391082764,-5.019166875525534e-35
13,64.85892486572266,10.399299621582031,-0.025271393358707428,0.8612433671951294,138.0249786376953,-0.0,52.91090774536133,6.920362701447691e-32,134.1353302001953,-0.0,-35.59259033203125,9.044379900869393e-32,-17.329986572265625,-10.485811233520508,3.7289249897003174,-38.8851318359375,6.04962158203125,-0.0,-11.152766227722168,7.490278803051211e-32,194.46478271484375,0.0,14.358397483825684,-1.4983063135577002e-33,26.274951934814453,82.69914245605469,81.78958129882812,-1.835279941558838,1.6515904664993286,-31.636863708496094,43.86176681518555,5.175797939300537,16.244373321533203,0.0,97.86846923828125,-4.0606412771339414e-33,-150.31393432617188,0.0,22.489700317382812,-3.5868316008233845e-34
14,-0.3330078423023224,10.399299621582031,-0.025271393358707428,0.8612433671951294,-23.335050582885742,0.0,41.10117721557617,-5.780984356609502e-31,50.285953521728516,0.0,9.244425773620605,5.5969240405645274e-31,-47.71269607543945,18.389629364013672,72.89408874511719,3.683797597885132,10.687321662902832,0.0,26.42823028564453,-3.0041544886676807e-31,98.76575469970703,-0.0,5.231014251708984,-2.2836751196706906e-33,-36.09632873535156,11.138310432434082,25.576019287109375,-20.788448333740234,-16.88115119934082,-18.176311492919922,37.695491790771484,-28.56123924255371,177.0649871826172,-0.0,15.732705116271973,-6.57362595729129e-32,-90.54114532470703,-0.0,26.877002716064453,2.1091801464598224e-33
15,-14.445773124694824,10.399299621582031,-0.025271393358707428,0.8612433671951294,68.08110046386719,-0.0,-8.302834510803223,3.3729386638087824e-30,8.5199613571167,-0.0,-2.686175584793091,-1.7783677875398125e-30,-91.3966293334961,60.16938400268555,13.791561126708984,-28.379114151000977,57.38398742675781,-0.0,22.013551712036133,5.613341464865852e-31,-99.23332977294922,0.0,30.220232009887695,1.32733133981327e-32,18.339975357055664,29.576255798339844,13.335299491882324,-36.539886474609375,-34.29487228393555,23.57086753845215,35.85811996459961,-0.9867848753929138,122.27439880371094,0.0,-29.122974395751953,3.427329398678392e-31,69.68582153320312,0.0,37.072017669677734,-6.427248257939114e-33
16,7.747379779815674,10.399299621582031,-0.025271393358707428,0.8612433671951294,91.99574279785156,0.0,-16.11186981201172,-8.683504287151415e-30,107.99344635009766,1.401298464324817e-45,29.818056106567383,2.1021950871941677e-31,-31.17995834350586,-51.45264434814453,-18.026256561279297,-17.480846405029297,-28.243911743164062,0.0,-4.005735397338867,-4.2369785806003343e-32,0.12798097729682922,-0.0,0.9624980688095093,-6.070969879200294e-33,-9.284635543823242,-9.457534790039062,3.8909263610839844,-27.201684951782227,-21.041927337646484,-28.237211227416992,-7.508601665496826,-25.043781280517578,-30.856510162353516,-0.0,47.31612014770508,-8.616953815538933e-31,132.97581481933594,-0.0,-9.859086036682129,1.3094933599763356e-32
17,-0.4305994510650635,10.399299621582031,-0.025271393358707428,0.8612433671951294,187.52928161621094,-1.401298464324817e-45,21.47588348388672,8.181664495847518e-31,95.45189666748047,-5.605193857299268e-45,15.520599365234375,1.9027792884444014e-30,-57.912559509277344,-47.946964263916016,-26.59989356994629,15.950615882873535,28.999435424804688,-0.0,-14.229191780090332,-1.0660830982296716e-30,50.868736267089844,0.0,20.412343978881836,-2.5075278149756405e-32,-7.397176742553711,-27.570419311523438,5.809492588043213,16.832178115844727,7.035826683044434,41.930023193359375,36.334144592285156,-7.044018268585205,-98.56549072265625,1.401298464324817e-45,5.892424583435059,1.0050419335406238e-30,-6.77203893661499,0.0,13.398394584655762,-1.6781188375026046e-32
18,57.14455795288086,10.399299621582031,-0.025271393358707428,0.8612433671951294,94.63323974609375,7.006492321624085e-45,30.558544158935547,-1.837927735307276e-29,30.35590362548828,1.961817850054744e-44,7.9709320068359375,2.2109916502808516e-30,-57.52925491333008,70.34012603759766,-41.3526725769043,-30.15555763244629,36.44218826293945,1.401298464324817e-45,22.28009796142578,-1.625221938486435e-30,212.0352325439453,-0.0,21.536195755004883,-3.7119043558712193e-32,10.044440269470215,30.17375946044922,28.899999618530273,-24.502683639526367,-53.41395950317383,-66.6051025390625,42.13434600830078,37.0413932800293,87.56021881103516,-5.605193857299268e-45,28.266145706176758,7.760871842688183e-31,-173.12655639648438,-0.0,12.666492462158203,-3.188097020178703e-32
19,29.164810180664062,10.399299621582031,-0.025271393358707428,0.8612433671951294,-25.381568908691406,-2.6624670822171524e-44,48.794883728027344,2.9377639444722216e-28,7.397553443908691,-7.286752014489049e-44,-28.610502243041992,-1.068421312599107e-28,2.628976345062256,23.47106170654297,-4.6435866355896,11.721739768981934,-0.3546919822692871,-2.802596928649634e-45,-43.47150421142578,2.0594770864598618e-29,146.12925720214844,0.0,48.2039909362793,1.6343457494793255e-31,-37.1215705871582,-23.23577308654785,108.68914794921875,-32.74777603149414,-6.19631290435791,-73.4604721069336,-18.81951904296875,23.274494171142578,177.7530059814453,1.961817850054744e-44,14.460298538208008,-4.194409851191662e-30,-7.467166900634766,0.0,-33.9996452331543,9.436021352073251e-31
20,-19.7779483795166,10.399299621582031,-0.025271395221352577,0.8612433671951294,9.113945960998535,9.949219096706201e-44,-37.2378044128418,-6.705738510071449e-28,-32.087860107421875,2.7325320054333933e-43,-5.149255752563477,1.0759317412326123e-27,-54.45486831665039,-40.928001403808594,62.60072708129883,8.412009239196777,122.32205200195312,1.1210387714598537e-44,52.69255828857422,-9.909513222539272e-29,3.2688848972320557,-1.401298464324817e-45,-24.161334991455078,6.156384590115224e-31,-103.34217071533203,-102.73372650146484,35.956233978271484,12.406688690185547,44.619224548339844,-23.031782150268555,-14.73283863067627,-2.034066915512085,102.88108825683594,-7.286752014489049e-44,-8.091653823852539,1.4859498944224797e-29,25.59823989868164,-0.0,-15.317378044128418,-5.779933558699415e-30
21,-11.909562110900879,10.399299621582031,-0.02527139149606228,0.8612433671951294,123.64106750488281,-3.685414961174269e-43,8.866930961608887,-1.2109796822699952e-27,-29.502277374267578,-1.0201452820284668e-42,-24.5321102142334,-4.139576489096425e-27,-53.58393096923828,-44.19176483154297,26.08359718322754,3.4476535320281982,1.0439437627792358,-4.0637655465419695e-44,-25.771602630615234,3.809993301419653e-28,18.94854164123535,7.006492321624085e-45,-78.65962982177734,5.3085911689914434e-30,-70.392578125,32.999000549316406,19.58811378479004,19.141422271728516,32.145362854003906,-59.48196029663086,-47.64671325683594,-5.0527801513671875,12.42667007446289,2.7325320054333933e-43,44.92410659790039,-2.050731167748501e-28,112.97146606445312,1.401298464324817e-45,-15.805516242980957,1.1046934797163285e-30
22,5.111324310302734,10.399299621582031,-0.02527138590812683,0.8612433671951294,94.71997833251953,1.3760750919669704e-42,-51.90311050415039,9.408250978505245e-27,-2.5828616619110107,3.805926629106203e-42,-37.42000198364258,8.515229618915949e-27,30.371906280517578,55.059165954589844,-55.98317337036133,17.630325317382812,44.80171203613281,1.5274153261140506e-43,24.964921951293945,-1.1067715611355879e-27,73.2294692993164,-2.6624670822171524e-44,-11.876947402954102,-4.226022637059286e-29,-18.220924377441406,32.34671401977539,-1.1587175130844116,25.62635040283203,-35.725860595703125,-33.679073333740234,-26.594215393066406,49.30472183227539,-9.764404296875,-1.0215465804927916e-42,-1.775987148284912,1.1915617824952026e-27,131.612060546875,-2.802596928649634e-45,18.5533447265625,8.272956057855542e-29
23,25.51262092590332,10.399299621582031,-0.02527143992483616,0.8612433671951294,23.988304138183594,-5.1357588717504546e-42,33.52827453613281,-5.57447865339648e-27,-62.076595306396484,-1.4203561234396346e-41,63.24333190917969,-1.698542945498817e-26,5.075313091278076,-7.534911155700684,-18.94769287109375,-4.710948467254639,9.756514549255371,-5.689271765158757e-43,123.43010711669922,1.6580454150746154e-27,98.43644714355469,9.80908925027372e-44,49.15121078491211,-3.305370345743856e-29,2.9987471103668213,-9.546966552734375,42.48249435424805,35.12177658081055,-49.817569732666016,-22.57877540588379,-35.6683464050293,47.03993606567383,-50.9808464050293,3.8101305244991776e-42,75.8255386352539,-2.4871669228180702e-27,28.110116958618164,9.80908925027372e-45,-32.66046905517578,-1.7314726497623454e-28
24,17.258447647094727,10.399299621582031,-0.025271207094192505,0.8612433671951294,-14.490429878234863,1.9166960395034848e-41,21.832250595092773,-4.447447715174798e-26,63.77955627441406,5.300691701001486e-41,-14.172394752502441,3.5018201184149494e-26,-6.236217975616455,-87.85028076171875,-63.13451385498047,43.31627655029297,132.09371948242188,2.122967173452098e-42,55.209747314453125,-8.774679345444131e-28,87.29925537109375,-3.643376007244524e-43,55.03587341308594,5.316498796601854e-28,9.899767875671387,-61.28826141357422,57.15372085571289,43.79044723510742,27.99056625366211,53.8995361328125,19.666940689086914,22.755229949951172,110.5849380493164,-1.4220376815968244e-41,21.169761657714844,2.3647569340757563e-28,-23.98932647705078,-3.6433760072445244e-44,-38.13447189331055,-3.6634807688687566e-29
25,-2.706221342086792,10.399299621582031,-0.025271981954574585,0.8612433671951294,51.30439758300781,-7.153068140992461e-41,20.540990829467773,1.5291475461286443e-26,49.3533935546875,-1.9782410680566308e-40,12.825860023498535,-1.3414545796916285e-26,11.797806739807129,20.607255935668945,18.596494674682617,91.78897857666016,17.061243057250977,-7.921540218828191e-42,41.50296401977539,1.0569511238516928e-27,7.96173095703125,1.3606608088593974e-42,-70.5941390991211,-3.087122219071882e-28,-26.269853591918945,31.38058853149414,12.305580139160156,55.36162185668945,28.81194305419922,51.214412689208984,27.084501266479492,9.877360343933105,-17.742897033691406,5.30713767393738e-41,22.736473083496094,1.84282144505506e-27,81.7791519165039,1.3872854796815689e-43,-7.759242534637451,-1.541715195962212e-29
26,-10.052355766296387,10.399299621582031,-0.025269847363233566,0.8612433671951294,77.1376953125,2.6695436394619928e-40,4.669306755065918,-1.0540553572170704e-25,38.585506439208984,7.382881089141731e-40,-23.90811538696289,-1.0283058279350086e-25,19.18282699584961,-33.11338806152344,43.31007385253906,31.3848934173584,1.1746339797973633,2.9565996298789315e-41,5.318393230438232,3.7409408069709487e-26,49.546871185302734,-5.078305634713137e-42,3.739011287689209,-2.6996075882986764e-27,-83.91896057128906,-11.084894180297852,-15.945452690124512,34.97650146484375,17.274572372436523,187.15948486328125,16.308818817138672,65.06282806396484,-7.424124717712402,-1.980637288430626e-40,-19.069684982299805,3.831390489027942e-26,12.242923736572266,-5.156778348715327e-43,47.72017288208008,-2.385448740212264e-27
27,68.76303100585938,10.399299621582031,-0.025274552404880524,0.8612433671951294,9.238409996032715,-9.962895769718011e-40,-112.39485168457031,-1.9556194641123273e-25,90.98442840576172,-2.7553283288510294e-39,7.576158046722412,7.57385059279854e-25,-54.81302261352539,-2.5532026290893555,23.469316482543945,-8.195947647094727,-7.25366735458374,-1.1034244497632907e-40,67.82904052734375,-2.6021636990556465e-25,22.669145584106445,1.895256172999315e-41,8.182310104370117,1.3594749669208754e-26,-84.20152282714844,42.03616714477539,9.05055046081543,14.719239234924316,52.39286804199219,-82.32563781738281,7.992379665374756,118.93524169921875,29.591899871826172,7.39184939931341e-40,8.423995971679688,-1.8080799183444894e-25,-31.945777893066406,1.9253840899822987e-42,40.60004806518555,1.0815222921565807e-26
28,51.54033660888672,10.399299621582031,-0.02526785247027874,0.8612433671951294,69.7969741821289,3.718203943941005e-39,34.220279693603516,1.0896609047882022e-23,26.396163940429688,1.0283026607788409e-38,28.944828033447266,-5.538162091932926e-24,-16.11363983154297,2.735795021057129,20.25061798095703,-15.975502014160156,63.99852752685547,4.1180238230806264e-40,15.322371482849121,9.318226172001423e-25,16.32248878479004,-7.073334258372379e-41,-14.986103057861328,-5.7470723290695e-26,-31.237838745117188,2.7623062133789062,9.76999568939209,3.276580572128296,0.9181255102157593,13.746434211730957,6.585245132446289,75.8533935546875,-18.90060806274414,-2.7586760308823014e-39,-2.6464860439300537,3.190673655873152e-25,81.28299713134766,-7.187259823521987e-42,-22.870946884155273,9.594529233842311e-27
29,54.72007369995117,10.399299621582031,-0.02526433952152729,0.8612433671951294,-32.10145568847656,-1.3876527600090684e-38,50.430301666259766,-3.0362044551606325e-23,-45.855594635009766,-3.8376778102302606e-38,-2.2387163639068604,2.185241737353545e-23,2.7816243171691895,-8.977607727050781,-18.59601402282715,24.623191833496094,20.80558204650879,-1.53686988685285e-39,7.933311462402344,-4.320018859308744e-24,46.94198989868164,2.6397800600797336e-40,151.4701385498047,4.8232934060451536e-26,-52.53112030029297,-58.0267333984375,-15.552128791809082,-5.288344860076904,-44.12605285644531,-60.057579040527344,-2.454601764678955,-0.7924687266349792,77.67387390136719,1.0295521986194793e-38,34.19884490966797,-1.0151161722073264e-24,-18.765010833740234,2.6825056502569973e-41,-27.43030548095703,8.287455276997115e-26
30,49.804771423339844,10.399299621582031,-0.02533000335097313,0.8612433671951294,-9.322665214538574,5.178790505512327e-38,8.277092933654785,-2.582945647176356e-23,26.058490753173828,1.4322408159752662e-37,150.08204650878906,-3.599630055141739e-23,5.01202392578125,5.5337748527526855,28.64084815979004,4.2816925048828125,-5.985466003417969,5.735677165103338e-39,8.0259428024292,1.6083493350872294e-23,-20.124778747558594,-9.851786814481697e-40,84.3420181274414,4.649640345643204e-25,-45.780303955078125,-22.1239013671875,-8.64021110534668,-6.344732284545898,5.2762532234191895,-62.478973388671875,-4.814774513244629,-46.788394927978516,37.593406677246094,-3.8423410512598407e-38,-5.165544033050537,6.513256490797609e-24,8.599555969238281,-1.0011436748522223e-40,83.17741394042969,-9.855826004224359e-25
31,-56.629173278808594,10.399299621582031,-0.025044463574886322,0.8612433671951294,42.08149337768555,-1.93275088416507e-37,-99.3555908203125,1.8221901836232497e-22,11.658955574035645,-5.345195370774162e-37,140.26072692871094,-7.096201428359233e-23,-2.4328835010528564,70.81880950927734,33.35978698730469,-8.390636444091797,3.5655112266540527,-2.1405837372262037e-38,42.866119384765625,-2.1952515933798943e-23,42.97128677368164,3.6767381210831696e-39,0.8896439671516418,-1.1627508003661467e-24,-65.23065948486328,-55.8254280090332,2.905395030975342,-27.26217269897461,54.974708557128906,94.12189483642578,11.212800025939941,-56.41487503051758,40.26019287109375,1.4339811165640805e-37,-24.1317195892334,-2.24744767957911e-23,7.751211643218994,3.736338147367833e-40,90.23607635498047,1.6407893662697936e-24
32,-46.502479553222656,10.399299621582031,-0.02592073753476143,0.8612433671951294,54.20389938354492,7.2131244300571085e-37,54.4856071472168,-1.5833342086838728e-22,69.27376556396484,1.9948540555017503e-36,31.510639190673828,2.2184906783412363e-22,12.614169120788574,49.820735931396484,37.57701110839844,2.8458328247070312,17.95831871032715,7.988767232394481e-38,-51.06787109375,-3.2211350266901955e-24,-6.634706020355225,-1.3721775204182973e-38,-18.576904296875,3.234855536503285e-25,-108.65216827392578,41.4337043762207,56.079978942871094,41.63630294799805,-3.8969414234161377,6.860980033874512,31.681564331054688,8.523787498474121,59.86397171020508,-5.351690669416e-37,-37.25261306762695,3.435770392264127e-23,35.53839874267578,-1.3944194901634465e-39,-11.137103080749512,6.05962715484615e-25
33,-35.65835189819336,10.399299621582031,-0.023883333429694176,0.8612433671951294,-57.48357009887695,-2.6919747957102136e-36,16.14811897277832,-3.187567299122095e-23,-26.576744079589844,-7.444897043661992e-36,-27.745494842529297,2.675369695237317e-24,7.042897701263428,22.08204460144043,18.56866455078125,-14.060121536254883,51.78784942626953,-2.9814485752871107e-37,4.6815290451049805,-9.121791129131433e-24,-14.035257339477539,5.121036269564872e-38,-33.765995025634766,-6.290728887411303e-25,-129.40951538085938,97.08981323242188,-9.41150951385498,-23.48011589050293,-82.12201690673828,94.12296295166016,55.77919006347656,-25.24624252319336,-65.69925689697266,1.997278189741155e-36,0.20838682353496552,6.489191263364665e-23,65.3215560913086,5.2040469485139316e-39,-21.83054542541504,1.982511584459892e-24
34,-55.91328048706055,10.399299621582031,-0.026946982368826866,0.8612433671951294,5.78246545791626,1.0046586605310491e-35,-20.78751564025879,-1.5173596381003519e-21,39.78644561767578,2.778473465724483e-35,-57.13425064086914,6.465502161655887e-21,-64.89073944091797,99.82844543457031,-21.837154388427734,-22.134336471557617,85.30902862548828,1.112691696133767e-36,20.553207397460938,-2.0178583590300556e-22,34.934669494628906,-1.9111968959139656e-37,46.306270599365234,4.3502211879260355e-24,-28.153867721557617,54.179283142089844,29.77986717224121,-40.414283752441406,-98.50395965576172,-21.398448944091797,-26.502681732177734,3.1557393074035645,1.0605230331420898,-7.453943557498368e-36,2.1619679927825928,-5.047209821734852e-22,-13.990900993347168,-1.942176550129535e-38,-1.1471425294876099,8.848405860400755e-24
35,-8.44109058380127,10.399299621582031,-0.02744630165398121,0.8612433671951294,11.692700386047363,-3.749436965250351e-35,-110.93031311035156,8.962741043907871e-21,-33.28626251220703,-1.0369404158531732e-34,-11.71267032623291,-2.7726822714138994e-20,-160.35304260253906,101.61027526855469,30.6137752532959,55.9780158996582,-9.460835456848145,-4.152622128793336e-36,17.84490203857422,-2.4213359733726154e-23,5.5450544357299805,7.132683620387744e-37,59.530887603759766,7.607463462931941e-25,-11.744987487792969,-23.435108184814453,80.2235107421875,-47.490509033203125,-132.89947509765625,2.340043067932129,25.60025405883789,30.344406127929688,-1.2918027639389038,2.781849568151991e-35,99.20701599121094,-8.077114623033007e-23,-4.255620956420898,7.248301505666747e-38,-8.416180610656738,-1.3412826528807543e-22
