UTDate,UTTime,ObjectName,IntegrationTimesec),Centralwavelength(micron),CalibratedNull,CalibratedNullError,CalibratedNullStatisticalError,CalibratedNullSystematicError,RawNull,RawNullError,SystemNull,SystemNullError,RejectedFrames(%),RA,DEC,ObjectAltitudedeg),Houranglefromobservation(hr),Seeing(arcsec),PWV,FPCRMSPiston,QualityFlag,ProjectID,Filename
2017-12-23,04:41:44.76,eps_eri,0.046,11.1100,0.003821,0.001423,0.001238,0.000702,0.015090,0.001203,0.011268,0.000761,40.30,3:32:55.844,-9:27:29.717,47.8801000000,0.0108492000,1.1362,5.100,0.0054221200,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:39:05.64,eps_eri,0.046,11.1100,0.006102,0.001173,0.000940,0.000702,0.017371,0.000893,0.011268,0.000761,5.49,3:32:55.841,-9:27:29.718,47.8619000000,-0.0890787000,1.2231,4.060,0.0042377000,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:33:48.52,eps_eri,0.046,11.1100,0.007289,0.000985,0.000691,0.000702,0.018558,0.000625,0.011268,0.000761,39.99,3:32:55.845,-9:27:29.716,47.7952000000,-0.1318620000,1.2299,3.740,0.0044762400,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,03:47:21.14,eps_eri,0.046,11.1100,0.000838,0.001006,0.000720,0.000702,0.012107,0.000658,0.011268,0.000761,19.09,3:32:55.845,-9:27:29.734,45.6446000000,-0.9452000000,1.3468,4.380,0.0046521300,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:24:21.26,eps_eri,0.046,11.1100,0.002727,0.001870,0.001733,0.000702,0.013996,0.001708,0.011268,0.000761,35.44,3:32:55.845,-9:27:29.724,47.5834000000,-0.3306660000,1.1278,5.200,0.0043193600,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:21:43.36,eps_eri,0.046,11.1100,0.002726,0.001469,0.001290,0.000702,0.013995,0.001257,0.011268,0.000761,27.95,3:32:55.841,-9:27:29.739,47.5039000000,-0.3780400000,1.1858,4.600,0.0045135100,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:18:37.62,eps_eri,0.046,11.1100,0.004820,0.001858,0.001720,0.000702,0.016088,0.001695,0.011268,0.000761,48.47,3:32:55.846,-9:27:29.742,47.3974000000,-0.4297490000,1.2217,4.600,0.0046511000,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,03:56:08.74,eps_eri,0.046,11.1100,0.008063,0.001281,0.001072,0.000702,0.019332,0.001031,0.011268,0.000761,40.76,3:32:55.844,-9:27:29.729,46.2592000000,-0.7809850000,1.3430,7.140,0.0048333800,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,03:52:28.25,eps_eri,0.046,11.1100,0.000124,0.002242,0.002129,0.000702,0.011392,0.002109,0.011268,0.000761,57.41,3:32:55.845,-9:27:29.741,46.0127000000,-0.8574210000,1.4127,8.900,0.0049674400,2,4,UT2017-12-23_calib_OB.fits
2017-12-23,04:31:34.53,eps_eri,0.046,11.1100,0.005000,0.001291,0.001083,0.000702,0.016269,0.001042,0.011268,0.000761,5.10,3:32:55.844,-9:27:29.733,47.7566000000,-0.2208920000,1.2205,4.860,0.0043948300,2,4,UT2017-12-23_calib_OB.fits
2017-12-20,02:31:05.65,ups_and,0.046,11.1100,0.001013,0.002700,0.002363,0.001306,0.014200,0.002338,0.013187,0.001350,7.12,999:00:00.000,999:00:00.000,79.2740000000,-0.4874660000,0.8528,5.500,0.0048989100,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:34:21.51,ups_and,0.046,11.1100,-0.000131,0.001749,0.001163,0.001306,0.013056,0.001112,0.013187,0.001350,3.58,1:36:47.841,41:24:19.642,79.6332000000,-0.4334890000,0.8227,6.480,0.0049474800,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:38:16.74,ups_and,0.046,11.1100,0.003657,0.001573,0.000876,0.001306,0.016844,0.000807,0.013187,0.001350,0.70,1:36:47.840,41:24:19.649,80.0238000000,-0.3743420000,0.8374,6.480,0.0052269600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:40:56.50,ups_and,0.046,11.1100,-0.001812,0.002562,0.002204,0.001306,0.011375,0.002178,0.013187,0.001350,7.94,1:36:47.841,41:24:19.644,80.2636000000,-0.3242570000,0.8046,5.260,0.0055586600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:44:15.36,ups_and,0.046,11.1100,0.000905,0.001843,0.001300,0.001306,0.014092,0.001255,0.013187,0.001350,15.70,1:36:47.839,41:24:19.633,80.5274000000,-0.2755680000,0.8019,4.780,0.0054735400,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:51:16.89,ups_and,0.046,11.1100,-0.007486,0.001490,0.000715,0.001306,0.005701,0.000629,0.013187,0.001350,0.50,1:36:47.841,41:24:19.638,80.9535000000,-0.1572820000,0.8328,4.060,0.0059996500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:53:53.99,ups_and,0.046,11.1100,0.001330,0.001921,0.001409,0.001306,0.014517,0.001367,0.013187,0.001350,4.38,1:36:47.840,41:24:19.642,81.0604000000,-0.1052040000,0.7737,4.700,0.0056667600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:57:15.79,ups_and,0.046,11.1100,-0.003882,0.002249,0.001830,0.001306,0.009305,0.001798,0.013187,0.001350,1.79,1:36:47.840,41:24:19.640,81.1557000000,-0.0515408000,0.7699,4.700,0.0058187600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,03:00:00.22,ups_and,0.046,11.1100,-0.003085,0.001667,0.001036,0.001306,0.010102,0.000978,0.013187,0.001350,15.57,1:36:47.841,41:24:19.612,81.1951000000,-0.0046665300,0.7400,5.720,0.0056168600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,03:03:22.51,ups_and,0.046,11.1100,0.000815,0.002489,0.002119,0.001306,0.014002,0.002091,0.013187,0.001350,0.60,1:36:47.841,41:24:19.655,81.1986000000,0.0449209000,0.7593,5.720,0.0056418000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,03:05:48.95,ups_and,0.046,11.1100,-0.006290,0.001702,0.001091,0.001306,0.006897,0.001037,0.013187,0.001350,12.98,1:36:47.841,41:24:19.650,81.1680000000,0.0936626000,0.7626,4.440,0.0060976000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,04:34:24.40,eps_eri,0.046,11.1100,0.004748,0.001340,0.000675,0.001158,0.018640,0.000628,0.013892,0.001184,43.06,3:32:55.843,-9:27:29.724,47.5322000000,-0.3691790000,0.9788,7.140,0.0053708200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,04:42:53.86,eps_eri,0.046,11.1100,0.006405,0.002193,0.001863,0.001158,0.020297,0.001847,0.013892,0.001184,10.90,3:32:55.845,-9:27:29.724,47.7480000000,-0.2309520000,0.9912,5.100,0.0054022600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,04:45:19.83,eps_eri,0.046,11.1100,0.008805,0.001506,0.000964,0.001158,0.022697,0.000932,0.013892,0.001184,2.40,3:32:55.843,-9:27:29.733,47.7913000000,-0.1877180000,0.9856,5.840,0.0052395500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,04:47:28.65,eps_eri,0.046,11.1100,0.001466,0.002191,0.001860,0.001158,0.015358,0.001844,0.013892,0.001184,34.07,3:32:55.845,-9:27:29.729,47.8242000000,0.0563035000,1.0426,4.240,0.0050929600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:03:30.30,eps_eri,0.046,11.1100,0.003454,0.001434,0.000846,0.001158,0.017346,0.000809,0.013892,0.001184,6.65,3:32:55.845,-9:27:29.740,47.8667000000,0.1157020000,1.0012,4.240,0.0050844800,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:05:38.89,eps_eri,0.046,11.1100,0.000907,0.001995,0.001624,0.001158,0.014799,0.001605,0.013892,0.001184,46.14,3:32:55.843,-9:27:29.749,47.8467000000,0.1647600000,0.9758,4.160,0.0049957200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:08:55.82,eps_eri,0.046,11.1100,0.002587,0.002230,0.001907,0.001158,0.016478,0.001890,0.013892,0.001184,15.65,3:32:55.845,-9:27:29.743,47.8024000000,0.2254770000,1.0797,4.320,0.0053104300,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:23:28.05,eps_eri,0.046,11.1100,0.002171,0.001491,0.000939,0.001158,0.016063,0.000906,0.013892,0.001184,26.70,3:32:55.844,-9:27:29.725,47.4361000000,0.4491650000,0.9517,4.520,0.0051029900,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:25:36.46,eps_eri,0.046,11.1100,0.002523,0.001679,0.001217,0.001158,0.016415,0.001191,0.013892,0.001184,23.50,3:32:55.844,-9:27:29.733,47.3577000000,0.5014920000,0.9572,4.420,0.0052124500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:29:52.05,eps_eri,0.046,11.1100,0.004200,0.002487,0.002201,0.001158,0.018092,0.002187,0.013892,0.001184,29.50,3:32:55.844,-9:27:29.730,47.1861000000,0.5708290000,0.9507,2.780,0.0053234700,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:32:47.44,eps_eri,0.046,11.1100,0.004988,0.001433,0.000844,0.001158,0.018879,0.000807,0.013892,0.001184,12.23,3:32:55.843,-9:27:29.734,47.0534000000,0.6108300000,0.9236,2.780,0.0053537100,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,05:35:50.80,eps_eri,0.046,11.1100,0.005712,0.001554,0.001036,0.001158,0.019604,0.001006,0.013892,0.001184,9.86,3:32:55.845,-9:27:29.734,46.9046000000,0.6612270000,0.9201,3.640,0.0049916700,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:19:58.73,1_ori,0.046,11.1100,-0.011118,0.002671,0.002313,0.001335,0.001657,0.002287,0.012775,0.001380,21.30,4:49:50.411,6:57:40.590,60.0728000000,1.1156800000,0.6681,4.420,0.0052473700,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:22:53.85,1_ori,0.046,11.1100,-0.002350,0.005719,0.005561,0.001335,0.010425,0.005550,0.012775,0.001380,8.26,4:49:50.409,6:57:40.595,59.7192000000,1.1700000000,0.6897,4.420,0.0050560900,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:26:00.06,1_ori,0.046,11.1100,-0.001835,0.001666,0.000996,0.001335,0.010940,0.000933,0.012775,0.001380,1.35,4:49:50.410,6:57:40.590,59.3329000000,1.2158900000,0.6758,4.540,0.0049077700,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:28:51.02,1_ori,0.046,11.1100,-0.003219,0.001531,0.000750,0.001335,0.009556,0.000664,0.012775,0.001380,0.55,4:49:50.409,6:57:40.603,58.9665000000,1.2632200000,0.6662,4.660,0.0047613500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:31:58.79,1_ori,0.046,11.1100,0.000746,0.002143,0.001676,0.001335,0.013522,0.001640,0.012775,0.001380,7.24,4:49:50.411,6:57:40.580,58.5545000000,1.3159800000,0.6135,4.660,0.0045914000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:34:52.76,1_ori,0.046,11.1100,-0.004648,0.002984,0.002668,0.001335,0.008127,0.002646,0.012775,0.001380,2.51,4:49:50.410,6:57:40.573,58.1612000000,1.3706100000,0.6173,4.960,0.0044472200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:41:28.58,1_ori,0.046,11.1100,0.001608,0.002127,0.001656,0.001335,0.014383,0.001619,0.012775,0.001380,0.50,4:49:50.410,6:57:40.564,57.2347000000,1.4740500000,0.5787,5.240,0.0046714400,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:43:49.05,1_ori,0.046,11.1100,0.003138,0.001803,0.001211,0.001335,0.015913,0.001160,0.012775,0.001380,2.26,4:49:50.410,6:57:40.616,56.8942000000,1.5218300000,0.5784,4.980,0.0044059800,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:47:11.33,1_ori,0.046,11.1100,-0.001829,0.002030,0.001529,0.001335,0.010946,0.001489,0.012775,0.001380,13.51,4:49:50.410,6:57:40.586,56.3959000000,1.5671100000,0.5392,4.980,0.0041802200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:49:46.39,1_ori,0.046,11.1100,0.002983,0.001472,0.000621,0.001335,0.015758,0.000513,0.012775,0.001380,8.55,4:49:50.410,6:57:40.594,56.0060000000,1.6829100000,0.5628,4.340,0.0043752500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,07:57:26.61,1_ori,0.046,11.1100,0.000328,0.003348,0.003071,0.001335,0.013103,0.003051,0.012775,0.001380,0.50,4:49:50.411,6:57:40.587,54.8164000000,1.7408300000,0.5975,4.020,0.0050593000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,08:00:38.70,1_ori,0.046,11.1100,0.004837,0.001474,0.000626,0.001335,0.017612,0.000520,0.012775,0.001380,0.45,4:49:50.411,6:57:40.586,54.3045000000,1.8021900000,0.5619,4.460,0.0052762000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,02:27:56.70,ups_and,0.046,11.1100,-0.000762,0.002916,0.002607,0.001306,0.012425,0.002584,0.013187,0.001350,0.50,1:36:47.842,41:24:19.643,78.9039000000,-0.5473480000,0.7682,5.880,0.0049251600,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:54:18.64,bet_vir,0.046,11.1100,-0.002455,0.002827,0.002496,0.001328,0.008786,0.002464,0.011242,0.001386,8.83,11:50:41.716,1:45:52.994,58.6090000000,-0.3022130000,0.8636,6.240,0.0046438000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:47:52.87,bet_vir,0.046,11.1100,-0.002235,0.002069,0.001586,0.001328,0.009007,0.001536,0.011242,0.001386,13.27,11:50:41.716,1:45:52.996,58.3510000000,-0.3818660000,0.8977,3.920,0.0046520000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:45:46.71,bet_vir,0.046,11.1100,-0.004798,0.003753,0.003510,0.001328,0.006443,0.003488,0.011242,0.001386,0.86,11:50:41.717,1:45:52.997,58.2505000000,-0.4492250000,0.8496,2.680,0.0045240700,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:42:42.58,bet_vir,0.046,11.1100,0.000566,0.002227,0.001788,0.001328,0.011808,0.001743,0.011242,0.001386,13.33,11:50:41.717,1:45:52.994,58.0922000000,-0.4943160000,0.8107,5.920,0.0046377500,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:39:58.01,bet_vir,0.046,11.1100,-0.003451,0.002258,0.001826,0.001328,0.007790,0.001783,0.011242,0.001386,9.68,11:50:41.716,1:45:52.994,57.9365000000,-0.5372420000,0.7589,5.920,0.0047486200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:37:29.27,bet_vir,0.046,11.1100,-0.006259,0.001684,0.001036,0.001328,0.004982,0.000957,0.011242,0.001386,1.01,11:50:41.717,1:45:52.987,57.7865000000,-0.5875890000,0.8035,7.040,0.0047099800,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:20:07.39,bet_vir,0.046,11.1100,-0.001521,0.006561,0.006425,0.001328,0.009720,0.006413,0.011242,0.001386,0.85,11:50:41.716,1:45:52.994,56.4636000000,-0.8696910000,0.6834,5.760,0.0049932800,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:17:36.89,bet_vir,0.046,11.1100,-0.001135,0.001606,0.000904,0.001328,0.010107,0.000813,0.011242,0.001386,32.40,11:50:41.715,1:45:52.978,56.2366000000,-0.9167900000,0.7014,8.460,0.0050975000,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:15:05.55,bet_vir,0.046,11.1100,0.003918,0.001651,0.000981,0.001328,0.015160,0.000897,0.011242,0.001386,1.07,11:50:41.717,1:45:52.990,55.9984000000,-0.9632260000,0.7189,8.460,0.0049173900,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,11:58:21.55,bet_vir,0.046,11.1100,-0.008869,0.001745,0.001133,0.001328,0.002373,0.001061,0.011242,0.001386,39.75,11:50:41.717,1:45:53.000,54.2129000000,-1.2003000000,0.8139,4.760,0.0047402200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:06:03.72,bet_vir,0.046,11.1100,0.002287,0.003278,0.002997,0.001328,0.013528,0.002970,0.011242,0.001386,44.60,11:50:41.717,1:45:52.983,55.0783000000,-1.0747700000,0.8494,5.460,0.0049710200,2,4,UT2017-12-20_calib_OB.fits
2017-12-20,12:11:55.51,bet_vir,0.046,11.1100,-0.001791,0.003304,0.003026,0.001328,0.009451,0.002999,0.011242,0.001386,29.60,11:50:41.717,1:45:52.985,55.6883000000,-1.0063500000,0.7541,6.060,0.0049176200,2,4,UT2017-12-20_calib_OB.fits
2017-05-21,07:24:44.18,gam_ser,0.046,11.1100,0.005529,0.005601,0.005504,0.001038,0.013003,0.005503,0.007474,0.001045,3.68,15:56:27.1820,15:39:41.8158,72.8659000000,0.0964069000,0.9835,0.205,0.0087094300,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:27:53.55,gam_ser,0.046,11.1100,0.003027,0.001987,0.001694,0.001038,0.010502,0.001691,0.007474,0.001045,0.40,15:56:27.1824,15:39:41.8284,72.8085000000,0.1436430000,1.0368,0.205,0.0086823300,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:30:32.03,gam_ser,0.046,11.1100,-0.002022,0.001741,0.001398,0.001038,0.005453,0.001393,0.007474,0.001045,1.05,15:56:27.1820,15:39:41.8190,72.7386000000,0.1878160000,0.9799,0.189,0.0086546800,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:32:56.20,gam_ser,0.046,11.1100,-0.004399,0.001896,0.001586,0.001038,0.003076,0.001582,0.007474,0.001045,1.49,15:56:27.1824,15:39:41.8104,72.6563000000,0.2347690000,0.8461,0.189,0.0085474900,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,04:33:12.70,del_uma,0.046,11.1100,0.016076,0.002204,0.001830,0.001227,0.028602,0.001765,0.012526,0.001320,41.22,12:15:25.5592,57:01:57.4179,64.0907000000,0.9121950000,0.9918,0.211,0.0071442300,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,04:36:46.32,del_uma,0.046,11.1100,0.010506,0.001886,0.001432,0.001227,0.023032,0.001347,0.012526,0.001320,67.89,12:15:25.5618,57:01:57.4093,63.8663000000,1.1824900000,1.0057,0.164,0.0066178800,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,04:54:52.79,del_uma,0.046,11.1100,0.000189,0.002827,0.002547,0.001227,0.012715,0.002500,0.012526,0.001320,48.10,12:15:25.5592,57:01:57.4165,62.5540000000,1.2716800000,0.9009,0.167,0.0065589900,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:00:08.11,del_uma,0.046,11.1100,0.008443,0.003055,0.002798,0.001227,0.020969,0.002756,0.012526,0.001320,55.41,12:15:25.5585,57:01:57.4086,62.1194000000,1.3621100000,0.9319,0.170,0.0066053700,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:02:42.07,del_uma,0.046,11.1100,0.014978,0.012859,0.012800,0.001227,0.027504,0.012791,0.012526,0.001320,26.07,12:15:25.5564,57:01:57.3711,61.8996000000,1.4147600000,0.9404,0.150,0.0062762500,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:09:18.84,del_uma,0.046,11.1100,0.013638,0.001674,0.001139,0.001227,0.026164,0.001031,0.012526,0.001320,2.42,12:15:25.5600,57:01:57.4204,61.3120000000,1.5068600000,0.9073,0.168,0.0062594600,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:12:04.19,del_uma,0.046,11.1100,0.009007,0.001857,0.001394,0.001227,0.021533,0.001307,0.012526,0.001320,23.10,12:15:25.5603,57:01:57.4237,61.0579000000,1.5825400000,0.9676,0.168,0.0059665900,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:16:20.46,del_uma,0.046,11.1100,0.009873,0.003510,0.003288,0.001227,0.022399,0.003252,0.012526,0.001320,13.70,12:15:25.5592,57:01:57.4143,60.6539000000,1.6450900000,0.9413,0.194,0.0059931000,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:19:34.25,del_uma,0.046,11.1100,0.013610,0.002901,0.002628,0.001227,0.026136,0.002583,0.012526,0.001320,7.81,12:15:25.5603,57:01:57.4298,60.3382000000,1.6865200000,0.8870,0.198,0.0060110500,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:22:47.70,del_uma,0.046,11.1100,0.005293,0.003368,0.003136,0.001227,0.017820,0.003098,0.012526,0.001320,16.33,12:15:25.5596,57:01:57.4190,60.0199000000,1.7321300000,0.9315,0.198,0.0059607000,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,05:24:57.63,del_uma,0.046,11.1100,-0.001008,0.003049,0.002792,0.001227,0.011518,0.002749,0.012526,0.001320,25.69,12:15:25.5596,57:01:57.4096,59.8023000000,1.7786800000,0.9042,0.217,0.0059492000,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,06:59:39.63,gam_ser,0.046,11.1100,0.002319,0.001487,0.001064,0.001038,0.009793,0.001058,0.007474,0.001045,0.60,15:56:27.1816,15:39:41.8114,72.2621000000,-0.3283050000,0.8823,0.160,0.0092557700,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:02:03.82,gam_ser,0.046,11.1100,-0.000958,0.003301,0.003134,0.001038,0.006517,0.003132,0.007474,0.001045,0.80,15:56:27.1820,15:39:41.8226,72.3979000000,-0.2784160000,0.9778,0.160,0.0090966500,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:04:45.32,gam_ser,0.046,11.1100,0.001925,0.004382,0.004257,0.001038,0.009399,0.004256,0.007474,0.001045,4.70,15:56:27.1813,15:39:41.8006,72.5332000000,-0.2331360000,0.9156,0.201,0.0090316800,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:08:07.31,gam_ser,0.046,11.1100,-0.004001,0.001833,0.001510,0.001038,0.003473,0.001506,0.007474,0.001045,0.95,15:56:27.1824,15:39:41.8201,72.6714000000,-0.1867990000,0.8608,0.201,0.0091727100,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:11:16.45,gam_ser,0.046,11.1100,-0.004099,0.006140,0.006051,0.001038,0.003375,0.006050,0.007474,0.001045,2.39,15:56:27.1824,15:39:41.8258,72.7720000000,-0.1336440000,0.8787,0.191,0.0093791100,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:13:21.86,gam_ser,0.046,11.1100,0.005138,0.001382,0.000912,0.001038,0.012613,0.000904,0.007474,0.001045,0.50,15:56:27.1809,15:39:41.8302,72.8213000000,-0.0914166000,0.8925,0.183,0.0091060100,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:19:14.73,gam_ser,0.046,11.1100,0.003497,0.002772,0.002570,0.001038,0.010971,0.002568,0.007474,0.001045,1.35,15:56:27.1824,15:39:41.8183,72.8935000000,-0.0006900960,0.9282,0.182,0.0091014900,2,4,UT2017-05-21_calib_OB.fits
2017-05-21,07:21:25.22,gam_ser,0.046,11.1100,-0.002880,0.005972,0.005882,0.001038,0.004595,0.005880,0.007474,0.001045,1.60,15:56:27.1824,15:39:41.8298,72.8929000000,0.0475289000,0.9384,0.182,0.0083491000,2,4,UT2017-05-21_calib_OB.fits
2017-05-12,11:36:22.24,alf_aql,0.046,11.1100,-0.004847,0.008278,0.002492,0.007894,0.013293,0.002440,0.018140,0.007910,12.11,19:50:46.997,8:52:05.953,66.0137000000,-0.2041510000,0.7927,8.420,0.0099728400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:45:39.44,alf_aql,0.046,11.1100,0.006411,0.007946,0.000907,0.007894,0.024551,0.000754,0.018140,0.007910,2.60,19:50:46.995,8:52:05.945,52.7614000000,-2.0554900000,0.7728,7.240,0.0047241000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:41:51.57,alf_aql,0.046,11.1100,-0.007573,0.008185,0.002160,0.007894,0.010567,0.002101,0.018140,0.007910,3.47,19:50:46.997,8:52:05.951,66.1410000000,-0.1138570000,0.7740,5.540,0.0098214000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:44:03.82,alf_aql,0.046,11.1100,-0.005746,0.008138,0.001975,0.007894,0.012394,0.001910,0.018140,0.007910,4.53,19:50:46.997,8:52:05.966,66.1724000000,-0.0701792000,0.8328,5.340,0.0109991000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:46:41.60,alf_aql,0.046,11.1100,-0.006094,0.009033,0.004390,0.007894,0.012046,0.004362,0.018140,0.007910,2.15,19:50:46.993,8:52:05.959,66.1971000000,-0.0140497000,0.8598,5.340,0.0107728000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:49:59.91,alf_aql,0.046,11.1100,-0.003689,0.008023,0.001431,0.007894,0.014451,0.001340,0.018140,0.007910,28.62,19:50:46.999,8:52:06.030,66.2045000000,0.0273100000,0.8836,6.420,0.0110126000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:53:04.31,alf_aql,0.046,11.1100,-0.006274,0.008071,0.001680,0.007894,0.011866,0.001603,0.018140,0.007910,34.64,19:50:46.999,8:52:05.923,66.1906000000,0.0808824000,0.8205,4.820,0.0110639000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:56:31.81,alf_aql,0.046,11.1100,-0.003152,0.008070,0.001673,0.007894,0.014988,0.001595,0.018140,0.007910,2.56,19:50:46.996,8:52:05.958,66.1482000000,0.1314060000,0.7434,4.820,0.0126719000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,03:45:58.41,del_leo,0.046,11.1100,-0.020286,0.002475,0.001273,0.002122,-0.010248,0.001266,0.010038,0.002126,1.91,11:14:06.501,20:31:25.376,75.8186000000,0.5422920000,1.0567,8.460,0.0059076700,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,03:49:04.84,del_leo,0.046,11.1100,0.039543,0.004942,0.004463,0.002122,0.049581,0.004461,0.010038,0.002126,0.85,11:14:06.500,20:31:25.398,75.4590000000,0.6050700000,1.0578,10.800,0.0061925400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,03:52:26.90,del_leo,0.046,11.1100,0.006548,0.005830,0.005431,0.002122,0.016586,0.005429,0.010038,0.002126,0.89,11:14:06.503,20:31:25.273,75.0438000000,0.6545080000,1.0950,10.800,0.0066246400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,03:55:41.31,del_leo,0.046,11.1100,-0.013417,0.003243,0.002453,0.002122,-0.003379,0.002449,0.010038,0.002126,3.37,11:14:06.500,20:31:25.377,74.6189000000,0.7046900000,1.1046,7.520,0.0069133800,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,03:58:33.19,del_leo,0.046,11.1100,-0.022200,0.005289,0.004844,0.002122,-0.012162,0.004842,0.010038,0.002126,3.74,11:14:06.501,20:31:25.414,74.2263000000,0.7582240000,1.2105,8.780,0.0069941900,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:01:17.90,del_leo,0.046,11.1100,-0.023080,0.003604,0.002913,0.002122,-0.013042,0.002910,0.010038,0.002126,2.01,11:14:06.500,20:31:25.369,73.8341000000,0.8022840000,1.1484,8.780,0.0064214000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:07:36.31,del_leo,0.046,11.1100,-0.008326,0.002347,0.001004,0.002122,0.001712,0.000995,0.010038,0.002126,0.55,11:14:06.501,20:31:25.404,72.8862000000,0.9035470000,1.1596,7.480,0.0072193600,2,4,UT2017-05-12_calib_OB.fits
